entry_id	source	part_of_speech	level	ukrainian	status	provenance
ox5000-d06af1a8a59f85351d09	distract	verb	B2	відволікати	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-4d721e65830d97429964	disturb	verb	B2	турбувати	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-ed14861541109f849043	dive	noun	B2	пірнання	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-6295e7f64b9eba4b0db2	dive	verb	B2	пірнати	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-75ddd65afc704f846e0d	diverse	adjective	B2	різноманітний	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-4933941ca6507b1fe891	diversity	noun	B2	різноманітність	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-78eb3d58aa21dba7fa05	divorce	noun	B2	розлучення	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-b660b49beb0bdf43c376	divorce	verb	B2	розлучатися	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-55e604d6e26994b92541	dominant	adjective	B2	домінуючий	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-33b32b3d1d0304f7c6cf	donation	noun	B2	пожертва	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-d5832386f841cb656fdd	dot	noun	B2	крапка	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-b73b2ba3671d7892c96a	downtown	adjective	B2	центральний	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-b43793232b19c48ccb87	downtown	adverb	B2	у центрі міста	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-ec48035f7d2c76a494d0	downtown	noun	B2	центр міста	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-3f076cc2e24ceeab0e19	dramatically	adverb	B2	різко; драматично	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-28fce2fd6625072758dd	drought	noun	B2	посуха	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-315c08663012957ec8b3	dull	adjective	B2	нудний; тьмяний	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-c6dc877cf05d2ddfc872	dump	verb	B2	викидати	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-7f327ac67d3382af1f36	duration	noun	B2	тривалість	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-ef71bf152c656a55a7d0	dynamic	adjective	B2	динамічний	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-ca7f9728fd25d9f579b4	economics	noun	B2	економіка	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-fbacc78ff91e8803a76c	economist	noun	B2	економіст	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-0dffd09878151b2d113b	editorial	adjective	B2	редакційний	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-0f9b904543c55dfc5a83	efficiently	adverb	B2	ефективно	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-5c9a079bb10c55b83870	elbow	noun	B2	лікоть	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-c3007be8ab4931bb3d62	electronics	noun	B2	електроніка	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-2fe3e13b6adf5d961d3c	elegant	adjective	B2	елегантний	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-c051d0b14e7554a2af4d	elementary	adjective	B2	початковий	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-5ac94dbba9ae436c39a6	eliminate	verb	B2	усувати	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-08c78f8c2b7984d83249	embrace	verb	B2	обіймати; приймати	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-bda1ffe3536ced59e99a	emission	noun	B2	викид	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-240af653d10714d95f2d	emotionally	adverb	B2	емоційно	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-ee093cc46d1da14394f0	empire	noun	B2	імперія	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-31d2c935d6d641420ba1	enjoyable	adjective	B2	приємний	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-f49dfbb082c50aed8b4c	entertaining	adjective	B2	розважальний	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-8a474e14891c7a2f46d6	entrepreneur	noun	B2	підприємець	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-9ef7efb306accd10f03f	envelope	noun	B2	конверт	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-69666b6f95ecaf8dceb5	equip	verb	B2	оснащувати	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-bedeed830a30bd59f7b8	equivalent	adjective	B2	рівнозначний	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-eae218cc17da85168d23	equivalent	noun	B2	еквівалент	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-56b353657dba1a61f24a	era	noun	B2	епоха	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-30d669c469a9c6d1e040	erupt	verb	B2	вивергатися	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-ad62bcd01b35a0aa8cf5	essentially	adverb	B2	по суті	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-ae44c8e9073abc0a1382	ethic	noun	B2	етичний принцип	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-b5fe4ca0cb57767b5696	ethnic	adjective	B2	етнічний	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-d8b18880e169486d11a5	evaluation	noun	B2	оцінювання	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-38fabc705df782f15f98	evident	adjective	B2	очевидний	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-c10da450920e83775e89	evolution	noun	B2	еволюція	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-7ff21e9a0227dd05a0e5	evolve	verb	B2	розвиватися	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-a4eb18bbc1606607a948	exceed	verb	B2	перевищувати	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-3eaa6e8cecd547ed3cb7	exception	noun	B2	виняток	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-f04760f861e36a60749e	excessive	adjective	B2	надмірний	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-7ba09d1c95fa8a9511c4	exclude	verb	B2	виключати	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-423378269c32f713c96b	exhibit	noun	B2	експонат	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-31c37db5211ae9d29e59	exhibit	verb	B2	виставляти	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-19adc9708cbcd84850ba	exit	noun	B2	вихід	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-8a0eec8f77097262e252	exotic	adjective	B2	екзотичний	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-b02ca5f0dad7df4d2555	expansion	noun	B2	розширення	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-db878068101448926700	expertise	noun	B2	фаховість; експертиза	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-ef4a7e83e64103fd38d7	exploit	verb	B2	використовувати	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-da3a344a90cc77842f0f	exposure	noun	B2	вплив; експозиція	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-47ce42b1dcae59990d04	extension	noun	B2	розширення	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-293e2fc606e4bb1f9c71	extensive	adjective	B2	широкий; масштабний	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-0a3468782d34d84170d5	extensively	adverb	B2	широко; значною мірою	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-332726e8976ae1dd9d77	extract	noun	B2	витяг; екстракт	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-0f7caa6befc952d04c09	fabric	noun	B2	тканина	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-ef35efd68f20517aad21	fabulous	adjective	B2	чудовий	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-17a2d8b159c132a215ea	failed	adjective	B2	невдалий	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-2134f21a7877889bc152	fake	adjective	B2	підроблений	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-af9f6fc2822a5032991b	fame	noun	B2	слава	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-5838fae45af6b7342ff4	fantasy	noun	B2	фантазія	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-e62ff1e0d169e7695c4a	fare	noun	B2	плата за проїзд	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-5c5f6469717804efa6ca	federal	adjective	B2	федеральний	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-6da150f86ef5e4cdec6d	fever	noun	B2	лихоманка	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-b780af72eaa52c9bcfa6	firefighter	noun	B2	пожежник	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-6e881b75f8a8d383a4fe	firework	noun	B2	феєрверк	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-e8f9305cf8015bbc5cee	firm	adjective	B2	твердий; стійкий	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-4f6617b9287ff2da9ea7	firmly	adverb	B2	твердо	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-bd79c052fa5d352fbb27	flavour	noun	B2	смак; аромат	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-cc984d8d5615f983c4c8	fond	adjective	B2	люблячий; прихильний	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-afa74ec045528b9642d4	fool	noun	B2	дурень	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-e74afd4a21b32dd7948a	forbid	verb	B2	забороняти	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-8f0a5905b743e6145587	forecast	noun	B2	прогноз	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-3a0f5941248926ec1d37	forecast	verb	B2	прогнозувати	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-727991f6048fe8ce77d0	foreigner	noun	C1	іноземець	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-0ca7565db377e67a8c2c	format	noun	B2	формат	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-44a935daea3b2b80e426	formation	noun	B2	формування	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-364abe382625d64bbd07	formerly	adverb	B2	раніше; колись	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-99537d5150d0cdb742b2	formula	noun	C1	формула	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-9f9486a0d8382b5782ea	fortunate	adjective	B2	щасливий; вдалий	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-51f9239c5d82f1daf597	forum	noun	B2	форум	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-fdfbff9a3658ec4c47d7	fossil	noun	B2	викопна рештка	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-3826a189ea9ac3d0931e	foundation	noun	B2	основа; фонд	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-01eabf8856766ebc8e63	founder	noun	B2	засновник	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-1bc4348190f7b6ca8ea3	fraction	noun	B2	частка; дріб	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-29bed3900aea762df21c	fragment	noun	B2	фрагмент	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-8eb2e0b61582abcd29fd	framework	noun	B2	структура; рамкова система	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-d11ee536f206623dd9f9	fraud	noun	B2	шахрайство	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-a2f3332e44595061040d	freely	adverb	B2	вільно	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-af3d7f706d9de6258253	frequent	adjective	B2	частий	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-7d8f5e0b4363007ea90f	fulfil	verb	B2	виконувати	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-842908a0c1db6a162da8	full-time	adjective	B2	повний робочий день	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-02b2b92d62fbdb8d9849	full-time	adverb	B2	повний робочий день	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-40c7d5e1dedb6b8d1d14	fundamentally	adverb	B2	фундаментально; по суті	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-f0d18f20e6160ed0969d	furious	adjective	B2	лютий; розлючений	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-19dcdb5e045a76a294ff	gaming	noun	B2	ігрова діяльність	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-75514d52c27e0f4cd7f7	gay	adjective	B2	гомосексуальний	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-59f5f085529f2ddbf319	gender	noun	B2	гендер	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-46c3d06bb042acc4ae37	gene	noun	B2	ген	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-94877a610fe8476c7f15	genetic	adjective	B2	генетичний	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-38ca77b3038a730f48dc	genius	noun	B2	геній	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-05655f6fadd0b485ca75	genuine	adjective	B2	справжній	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-80a11eeb9358a7e9644e	genuinely	adverb	B2	щиро; справді	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-50d8b4ca875ee4a7096d	gesture	noun	B2	жест	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-0910ae2efee31d9ab3a4	gig	noun	B2	виступ; концерт	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-127e5b46dd0bae6f7a06	glance	noun	C1	погляд	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-7a202570f29a7f4daf74	glance	verb	C1	глянути	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-78a493bf921bb7477c7c	glimpse	noun	C1	проблиск; короткий погляд	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-2a12e5e092f583e5e7b5	globalization	noun	B2	глобалізація	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-2c70ba897b47d73650bb	globe	noun	B2	земна куля	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-c4006c27fe4f74c08ec9	golden	adjective	B2	золотий	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-29f67b0d52a0d9907076	goodness	noun	B2	доброта	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-8645840cb5bbd2168ad2	gorgeous	adjective	B2	розкішний; чудовий	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-4e4e1337cc88e43cc243	governor	noun	B2	губернатор	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-9fa3b95bc325a8e5a0bc	graphic	adjective	B2	графічний	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-f6db7a1824f60f3e32a1	graphics	noun	B2	графіка	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-f20da69ea37da6663eb9	greatly	adverb	B2	значно; дуже	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-b31fc31f4e51a7bcac20	greenhouse	noun	B2	теплиця	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-ff9332c8a6a6a58fb82f	grocery	noun	B2	бакалія; продуктовий магазин	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-889e167db140abcc55ee	guideline	noun	B2	настанова; рекомендація	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-196e7e40d3dea9806f88	habitat	noun	B2	середовище існування	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-e1c41e9f875382fe57b7	harbour	noun	B2	гавань	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-2810d4945e0b4cbb8892	headquarters	noun	B2	штаб-квартира	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-ef704d39fcedac1879a3	heal	verb	B2	лікувати; загоювати	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
ox5000-984f901bff540521430c	healthcare	noun	B2	охорона здоров'я	verified	USER_APPROVED_INPUT: Drive spreadsheet 13NjX7gg1iooze1HZvs4wq8E33bpWXWqalCVnqLCxvGQ
